GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed,state_code
110010079011,2015,79.01.1,"District of Columbia, District of Columbia",286,33.87,85.23,827,25167,475e3,49.4,10.14,86.71,0,0,0,0,3.15,0,192,NA,NA,NA,NA,0,0,11
110010079012,2015,79.01.2,"District of Columbia, District of Columbia",1141,11.35,49.17,1328,47813,477900,35.7,26.38,71.95,1.05,0,0,0,0.61,0,163,NA,NA,NA,NA,0,0,11
110010079013,2015,79.01.3,"District of Columbia, District of Columbia",1508,22.58,70.22,1098,49125,489e3,25.4,14.72,75.86,3.32,1.33,0.86,0,2.72,1.19,346,NA,NA,NA,NA,0,0,11
110010079014,2015,79.01.4,"District of Columbia, District of Columbia",1016,29.13,63.39,1015,35625,371700,42.5,18.8,75.98,5.22,0,0,0,0,0,352,NA,NA,NA,NA,0,0,11
110010079031,2015,79.03.1,"District of Columbia, District of Columbia",1825,20.05,35.76,980,50188,314500,33.4,16.99,75.07,2.74,0.38,1.75,0,3.07,0,339,NA,NA,NA,NA,0,0,11
110010080011,2015,80.01.1,"District of Columbia, District of Columbia",1092,0,31.94,2121,125714,612600,29.6,31.96,47.07,5.49,0,10.35,0,4.03,1.1,138,NA,NA,NA,NA,0,0,11
110010080012,2015,80.01.2,"District of Columbia, District of Columbia",1347,3.48,34.92,1902,115435,585600,24.5,55.23,30.14,5.64,0,6.01,0,2.97,0,294,NA,NA,NA,NA,0,0,11
110010080013,2015,80.01.3,"District of Columbia, District of Columbia",745,14.08,22.94,1779,134583,524200,15,69.66,20.81,2.55,0,4.43,0,2.55,0,86,NA,NA,NA,NA,0,0,11
110010080021,2015,80.02.1,"District of Columbia, District of Columbia",1304,0,37.35,1369,103864,441700,23.6,51,39.19,4.98,0,3.45,0,1.38,0,303,NA,NA,NA,NA,0,0,11
110010080022,2015,80.02.2,"District of Columbia, District of Columbia",2242,3.42,35.06,1705,118438,637300,23.4,63.83,28.01,2.94,0,2.94,0,2.27,0,340,NA,NA,NA,NA,0,0,11
110010081001,2015,81.1,"District of Columbia, District of Columbia",677,0,43.86,1917,130125,611400,25.3,63.22,12.7,13,0,9.6,0,1.48,0,214,NA,NA,NA,NA,0,0,11
110010081002,2015,81.2,"District of Columbia, District of Columbia",1537,0,44.41,1718,124773,785700,27,71.18,18.35,5.47,0,1.11,0,3.9,0,315,NA,NA,NA,NA,0,0,11
110010081003,2015,81.3,"District of Columbia, District of Columbia",998,0,48.44,2109,165385,988600,21.7,89.08,0.8,7.01,0,1.1,0,2,0,222,NA,NA,NA,NA,0,0,11
110010082001,2015,82.1,"District of Columbia, District of Columbia",709,0,34.28,1744,112e3,1049600,28.7,92.1,2.68,3.67,0,0,0,1.55,0,253,NA,NA,NA,NA,0,0,11
110010082002,2015,82.2,"District of Columbia, District of Columbia",2220,0,65.68,1530,98864,688400,20.7,78.47,6.4,8.33,0,3.83,0,2.57,0.41,777,NA,NA,NA,NA,0,0,11
110010083011,2015,83.01.1,"District of Columbia, District of Columbia",1092,0,30.97,2852,155096,715900,25,64.74,14.47,11.17,0,5.04,0,4.3,0.27,280,NA,NA,NA,NA,0,0,11
110010083012,2015,83.01.2,"District of Columbia, District of Columbia",1291,0,53.26,1967,131319,797e3,24,80.79,3.95,5.19,0,3.64,0,6.43,0,274,NA,NA,NA,NA,0,0,11
110010083021,2015,83.02.1,"District of Columbia, District of Columbia",2409,0,45.31,1885,120417,672e3,23.9,71.23,18.02,3.15,0.04,4.9,0,2.45,0.21,536,NA,NA,NA,NA,0,0,11
110010084021,2015,84.02.1,"District of Columbia, District of Columbia",1127,3.12,45.24,1351,97929,619500,19,51.64,39.22,1.86,0,2.31,0,4.97,0,300,NA,NA,NA,NA,0,0,11
110010084022,2015,84.02.2,"District of Columbia, District of Columbia",1006,0,60.5,1078,61184,594300,28.9,45.33,42.84,6.06,0,2.58,0,3.18,0,527,NA,NA,NA,NA,0,0,11
110010084101,2015,84.10.1,"District of Columbia, District of Columbia",1355,2.54,37.93,1790,107266,534500,23.9,46.2,45.61,4.21,0,3.1,0,0.52,0.37,280,NA,NA,NA,NA,0,0,11
110010087011,2015,87.01.1,"District of Columbia, District of Columbia",1328,0,51.9,1568,77961,485400,30.5,35.32,53.84,9.64,0,0,0,1.2,0,269,NA,NA,NA,NA,0,0,11
110010087012,2015,87.01.2,"District of Columbia, District of Columbia",983,11.64,58.81,1883,59712,423700,30.4,24.11,73.35,1.63,0,0,0,0.92,0,216,NA,NA,NA,NA,0,0,11
110010087021,2015,87.02.1,"District of Columbia, District of Columbia",1262,26.01,47.28,1098,53417,356e3,29.7,9.67,73.69,13.87,0,0.4,0,2.38,0,280,NA,NA,NA,NA,0,0,11
110010087022,2015,87.02.2,"District of Columbia, District of Columbia",668,2.53,53.7,354,42083,425e3,30.5,16.02,81.14,0,0,0.9,0,1.95,0,252,NA,NA,NA,NA,0,0,11
110010088021,2015,88.02.1,"District of Columbia, District of Columbia",494,10.39,53.6,1118,69265,297600,30.6,14.17,78.54,0,2.02,5.26,0,0,0,203,NA,NA,NA,NA,0,0,11
110010088022,2015,88.02.2,"District of Columbia, District of Columbia",1456,25.38,51.77,857,41310,409400,30,16.14,79.12,2.27,0.48,0,0,1.99,0,340,NA,NA,NA,NA,0,0,11
110010088023,2015,88.02.3,"District of Columbia, District of Columbia",1427,10.97,46.22,1465,72188,358800,24.6,23.9,66.29,0.77,3.64,3.92,0,1.47,0,208,NA,NA,NA,NA,0,0,11
110010088024,2015,88.02.4,"District of Columbia, District of Columbia",1221,30.73,55.9,956,44861,339500,50,11.06,81.24,0,0,3.85,0,0,3.85,305,NA,NA,NA,NA,0,0,11
110010088031,2015,88.03.1,"District of Columbia, District of Columbia",2148,48.5,82.26,1044,20313,224500,38,23.23,59.92,10.01,0.42,3.31,0,2.84,0.28,455,NA,NA,NA,NA,0,0,11
110010088041,2015,88.04.1,"District of Columbia, District of Columbia",955,5.81,50.3,1173,48125,394700,28.4,10.79,78.01,1.88,0,9.32,0,0,0,269,NA,NA,NA,NA,0,0,11
110010088042,2015,88.04.2,"District of Columbia, District of Columbia",1487,38.78,75.17,936,33403,248700,43.8,6.46,74.38,10.83,0,5.51,0,2.82,0,633,NA,NA,NA,NA,0,0,11
110010089031,2015,89.03.1,"District of Columbia, District of Columbia",2353,33.78,70.4,1146,46250,245100,37.6,8.88,78.16,8.84,0,3.74,0,0,0.38,537,NA,NA,NA,NA,0,0,11
110010089032,2015,89.03.2,"District of Columbia, District of Columbia",1112,40.38,93.97,1011,24125,191700,37.6,0,96.76,0,0,0,0,3.24,0,428,NA,NA,NA,NA,0,0,11
110010089041,2015,89.04.1,"District of Columbia, District of Columbia",1882,18.13,95.08,836,24556,190400,31.6,3.88,88.58,1.43,0,0.21,0,5.9,0,1190,NA,NA,NA,NA,0,0,11
110010089042,2015,89.04.2,"District of Columbia, District of Columbia",1164,7.66,70.6,789,34156,192900,37.1,5.93,63.92,29.47,0,0.69,0,0,0,381,NA,NA,NA,NA,0,0,11
110010090001,2015,90.1,"District of Columbia, District of Columbia",1563,2.23,70.73,565,31500,520800,33.9,3.58,94.69,1.09,0,0,0,0.64,0,796,NA,NA,NA,NA,0,0,11
110010090002,2015,90.2,"District of Columbia, District of Columbia",1486,5.88,42.36,313,39926,221900,30.1,2.22,90.51,6.66,0,0.61,0,0,0,445,NA,NA,NA,NA,0,0,11
110010091021,2015,91.02.1,"District of Columbia, District of Columbia",915,0,46.32,1e3,64444,525e3,32.1,3.93,86.89,9.18,0,0,0,0,0,175,NA,NA,NA,NA,0,0,11
110010091022,2015,91.02.2,"District of Columbia, District of Columbia",2405,17.51,72.31,1091,50536,279e3,26.5,13.01,82.54,1.79,0,0.91,0,1.75,0,498,NA,NA,NA,NA,0,0,11
110010091023,2015,91.02.3,"District of Columbia, District of Columbia",1968,29.64,74.63,563,27978,235500,27.6,1.22,90.96,6.81,0,1.02,0,0,0,490,NA,NA,NA,NA,0,0,11
110010092011,2015,92.01.1,"District of Columbia, District of Columbia",2261,7.76,63.41,1229,52734,470700,30.8,34.32,52.45,7.52,0,1.42,0,4.29,0,510,NA,NA,NA,NA,0,0,11
110010092031,2015,92.03.1,"District of Columbia, District of Columbia",1159,30.4,45.66,427,NA,423600,50,8.11,82.66,4.83,0,0,0,4.4,0,153,NA,NA,NA,NA,0,0,11
110010092032,2015,92.03.2,"District of Columbia, District of Columbia",1453,8.64,41.4,1200,95708,362400,29,21.75,64.49,8.53,0,0,0,4.4,0.83,420,NA,NA,NA,NA,0,0,11
110010092041,2015,92.04.1,"District of Columbia, District of Columbia",1016,16.88,48.76,1219,54632,270900,34.2,19.09,69,8.27,0,0,0,3.64,0,249,NA,NA,NA,NA,0,0,11
110010092042,2015,92.04.2,"District of Columbia, District of Columbia",1769,52.87,99.31,664,14286,NA,31,3.73,74.17,19.73,0,0.68,0,1.7,0,891,NA,NA,NA,NA,0,0,11
110010093011,2015,93.01.1,"District of Columbia, District of Columbia",690,4.32,14.34,NA,76719,472600,31.8,13.91,75.51,3.48,0,1.45,0,5.65,0,39,NA,NA,NA,NA,0,0,11
110010093012,2015,93.01.2,"District of Columbia, District of Columbia",832,0,34.93,1288,65536,49e4,22,48.32,42.31,2.88,0,3.37,0,3.12,0,123,NA,NA,NA,NA,0,0,11
110010093013,2015,93.01.3,"District of Columbia, District of Columbia",946,13.64,28.76,879,79592,501900,14,36.05,48.1,11.95,0,2.22,0,1.69,0,96,NA,NA,NA,NA,0,0,11
110010093014,2015,93.01.4,"District of Columbia, District of Columbia",736,0,25.67,1449,60875,429400,31,38.59,47.96,3.26,0,4.21,1.22,3.53,1.22,40,NA,NA,NA,NA,0,0,11
110010093021,2015,93.02.1,"District of Columbia, District of Columbia",1053,3.98,30.23,1130,62063,398800,29.5,20.13,58.59,8.55,0,11.78,0,0.95,0,192,NA,NA,NA,NA,0,0,11
110010094001,2015,94.1,"District of Columbia, District of Columbia",671,3.07,14.81,NA,65536,482500,NA,3.58,94.78,1.64,0,0,0,0,0,36,NA,NA,NA,NA,0,0,11
110010094002,2015,94.2,"District of Columbia, District of Columbia",1406,5.51,28.54,NA,56691,471400,50,17.99,76.32,3.56,0,0,0,0,2.13,164,NA,NA,NA,NA,0,0,11
110010094003,2015,94.3,"District of Columbia, District of Columbia",1808,5.9,17.03,NA,93750,382300,41.5,13.66,67.26,14.71,0,2.1,0,2.27,0,108,NA,NA,NA,NA,0,0,11
110010094004,2015,94.4,"District of Columbia, District of Columbia",965,0,12.14,NA,94485,416600,NA,14.82,82.38,0,0,2.8,0,0,0,51,NA,NA,NA,NA,0,0,11
110010095011,2015,95.01.1,"District of Columbia, District of Columbia",2773,11.69,78.52,1159,47453,326100,35.7,2.45,60.04,37.5,0,0,0,0,0,740,NA,NA,NA,NA,0,0,11
110010095012,2015,95.01.2,"District of Columbia, District of Columbia",939,32.9,94.52,858,24784,NA,43.9,0.75,69.54,28.97,0,0.21,0,0.53,0,354,NA,NA,NA,NA,0,0,11
110010095013,2015,95.01.3,"District of Columbia, District of Columbia",3376,26.09,74.09,1434,40040,34e4,36.1,46.03,41.32,6.75,0.18,4.35,0,1.36,0,380,NA,NA,NA,NA,0,0,11
110010095031,2015,95.03.1,"District of Columbia, District of Columbia",1615,4.53,19.65,2109,93056,358e3,24.4,13.31,81.73,3.96,0,0,0,0.99,0,85,NA,NA,NA,NA,0,0,11
110010095032,2015,95.03.2,"District of Columbia, District of Columbia",1032,7.48,26.48,2214,80417,528700,36.8,21.32,74.13,0.87,0,0,0,3.68,0,33,NA,NA,NA,NA,0,0,11
110010095033,2015,95.03.3,"District of Columbia, District of Columbia",700,4.8,8.6,NA,82448,447700,NA,45.57,47,3.29,0,3,0,1.14,0,32,NA,NA,NA,NA,0,0,11
110010095041,2015,95.04.1,"District of Columbia, District of Columbia",1706,9.81,61.83,1089,63849,384200,24.5,27.08,42.32,27.08,1.17,0,0,2.34,0,540,NA,NA,NA,NA,0,0,11
110010095042,2015,95.04.2,"District of Columbia, District of Columbia",1609,3.6,16.06,915,78621,417300,10.4,14.67,80.67,4.29,0,0.37,0,0,0,95,NA,NA,NA,NA,0,0,11
110010095051,2015,95.05.1,"District of Columbia, District of Columbia",957,0,0,NA,55651,373700,NA,0,64.68,34.17,0,0,0,1.15,0,37,NA,NA,NA,NA,0,0,11
110010095052,2015,95.05.2,"District of Columbia, District of Columbia",737,3.5,3.06,NA,100163,364700,NA,4.88,85.21,0,0,7.87,0,2.04,0,81,NA,NA,NA,NA,0,0,11
110010095053,2015,95.05.3,"District of Columbia, District of Columbia",1007,5.03,31.37,1233,70298,412300,50,11.52,86.1,1.49,0,0.89,0,0,0,133,NA,NA,NA,NA,0,0,11
110010095071,2015,95.07.1,"District of Columbia, District of Columbia",1631,3.79,16.64,1426,60170,294800,46,0.98,88.29,10.42,0,0,0,0.31,0,114,NA,NA,NA,NA,0,0,11
110010095081,2015,95.08.1,"District of Columbia, District of Columbia",941,5.03,91.3,1600,48750,346e3,29.1,23.7,65.89,2.13,0,8.29,0,0,0,636,NA,NA,NA,NA,0,0,11
110010095082,2015,95.08.2,"District of Columbia, District of Columbia",1257,0,7.76,1219,70923,338700,15.8,11.06,86.48,0.88,0,0,0,1.59,0,73,NA,NA,NA,NA,0,0,11
110010095083,2015,95.08.3,"District of Columbia, District of Columbia",1631,2.69,49.74,1355,63068,281600,29.9,0,77.5,22.5,0,0,0,0,0,232,NA,NA,NA,NA,0,0,11
110010095091,2015,95.09.1,"District of Columbia, District of Columbia",1486,0,25.85,NA,56875,343500,16.6,0.67,69.11,28.33,0,0,0,1.88,0,66,NA,NA,NA,NA,0,0,11
110010095092,2015,95.09.2,"District of Columbia, District of Columbia",894,3.43,9.33,NA,61167,362600,NA,0,100,0,0,0,0,0,0,54,NA,NA,NA,NA,0,0,11
110010095093,2015,95.09.3,"District of Columbia, District of Columbia",1105,0,18.85,1727,58125,345600,NA,7.96,89.23,0,0,0,0,2.81,0,61,NA,NA,NA,NA,0,0,11
110010096011,2015,96.01.1,"District of Columbia, District of Columbia",2211,33.33,57.27,676,32794,300500,27.9,0.18,98.06,0.5,0,0,0,1.27,0,538,NA,NA,NA,NA,0,0,11
110010096021,2015,96.02.1,"District of Columbia, District of Columbia",1582,44.02,86.7,899,26375,275500,35.7,0.38,92.16,6.51,0,0,0,0.95,0,763,NA,NA,NA,NA,0,0,11
110010096022,2015,96.02.2,"District of Columbia, District of Columbia",1875,36.88,100,682,21765,NA,39.3,0,98.99,0,0,0,0,0,1.01,732,NA,NA,NA,NA,0,0,11
110010096031,2015,96.03.1,"District of Columbia, District of Columbia",1536,19.03,84.29,1071,42520,216200,33.4,0,97.27,0,1.76,0,0,0.98,0,637,NA,NA,NA,NA,0,0,11
110010096032,2015,96.03.2,"District of Columbia, District of Columbia",545,0,6.69,NA,64737,243300,NA,0,100,0,0,0,0,0,0,68,NA,NA,NA,NA,0,0,11
110010096033,2015,96.03.3,"District of Columbia, District of Columbia",933,7.14,89.67,1043,25543,162500,47.5,1.07,79.96,14.47,0,0,0,4.5,0,468,NA,NA,NA,NA,0,0,11
110010096041,2015,96.04.1,"District of Columbia, District of Columbia",1154,6.81,49.16,927,43611,199100,45,0,94.45,3.64,0,0,0,1.56,0.35,230,NA,NA,NA,NA,0,0,11
110010096042,2015,96.04.2,"District of Columbia, District of Columbia",954,0,17.79,1044,54883,192600,50,1.47,97.48,0.42,0,0,0,0.63,0,65,NA,NA,NA,NA,0,0,11
110010097001,2015,97.1,"District of Columbia, District of Columbia",2558,40.36,66.78,858,26450,218300,37.8,0,98.55,0.39,0,0,0,0,1.06,590,NA,NA,NA,NA,0,0,11
110010097002,2015,97.2,"District of Columbia, District of Columbia",813,19.58,54.28,1527,70647,276900,29.9,1.11,98.4,0.49,0,0,0,0,0,172,NA,NA,NA,NA,0,0,11
110010098011,2015,98.01.1,"District of Columbia, District of Columbia",2159,38.86,80.02,792,24531,187500,33.9,1.02,90.97,2.5,0.19,0,0,5.33,0,490,NA,NA,NA,NA,0,0,11
110010098021,2015,98.02.1,"District of Columbia, District of Columbia",550,75.71,96.95,464,11196,NA,50,0,100,0,0,0,0,0,0,257,NA,NA,NA,NA,0,0,11
110010098022,2015,98.02.2,"District of Columbia, District of Columbia",1096,34.68,60.67,1049,47679,192700,29.6,0.27,99.09,0.64,0,0,0,0,0,214,NA,NA,NA,NA,0,0,11
110010098031,2015,98.03.1,"District of Columbia, District of Columbia",946,49.55,78.45,920,16309,268200,42.2,0.63,98.52,0,0.85,0,0,0,0,342,NA,NA,NA,NA,0,0,11
110010098032,2015,98.03.2,"District of Columbia, District of Columbia",821,35.26,97.59,1e3,42647,NA,26.9,0,100,0,0,0,0,0,0,305,NA,NA,NA,NA,0,0,11
110010098033,2015,98.03.3,"District of Columbia, District of Columbia",966,42.47,93.04,789,16304,278100,41.9,0,99.38,0,0,0,0,0.62,0,425,NA,NA,NA,NA,0,0,11
110010098041,2015,98.04.1,"District of Columbia, District of Columbia",1798,34.76,71.09,1020,35938,229900,40.9,0,87.32,8.23,0,0,0,4.45,0,448,NA,NA,NA,NA,0,0,11
110010098042,2015,98.04.2,"District of Columbia, District of Columbia",980,30.84,66.32,969,35673,212700,36.1,3.47,90.31,6.22,0,0,0,0,0,180,NA,NA,NA,NA,0,0,11
110010098071,2015,98.07.1,"District of Columbia, District of Columbia",827,32.54,27.09,556,44792,214400,33.4,0,99.52,0.48,0,0,0,0,0,76,NA,NA,NA,NA,0,0,11
110010098072,2015,98.07.2,"District of Columbia, District of Columbia",2216,32.03,65.09,907,43240,216700,33,2.62,95.62,0.81,0,0,0,0.95,0,743,NA,NA,NA,NA,0,0,11
110010098101,2015,98.10.1,"District of Columbia, District of Columbia",1503,37.21,90.15,945,31528,NA,35.4,0,98.27,0,0,0,0,0,1.73,612,NA,NA,NA,NA,0,0,11
110010098102,2015,98.10.2,"District of Columbia, District of Columbia",1173,43.05,87.99,939,28378,91100,41.3,0,96.16,0.77,0,0,0,3.07,0,460,NA,NA,NA,NA,0,0,11
110010098111,2015,98.11.1,"District of Columbia, District of Columbia",1847,34.36,91.77,1007,25042,173800,35,0,99.46,0.54,0,0,0,0,0,790,NA,NA,NA,NA,0,0,11
110010098112,2015,98.11.2,"District of Columbia, District of Columbia",3171,31,86.42,749,29940,220200,33.7,0,99.21,0,0,0,0,0.25,0.54,778,NA,NA,NA,NA,0,0,11
110010099011,2015,99.01.1,"District of Columbia, District of Columbia",865,9.18,28.09,NA,69167,303600,29.6,1.16,91.56,3.24,0,0,0,4.05,0,71,NA,NA,NA,NA,0,0,11
110010099012,2015,99.01.2,"District of Columbia, District of Columbia",1698,6.44,15.85,1342,98220,371200,25.9,4.36,95.29,0.35,0,0,0,0,0,120,NA,NA,NA,NA,0,0,11
110010099021,2015,99.02.1,"District of Columbia, District of Columbia",977,0,33.62,675,48e3,240900,27.7,0.51,96.93,0.2,0,0,0,2.35,0,155,NA,NA,NA,NA,0,0,11
110010099022,2015,99.02.2,"District of Columbia, District of Columbia",1803,12.61,19.52,1303,56034,238900,38.3,1.16,96.06,0,0,1.39,0,1.39,0,252,NA,NA,NA,NA,0,0,11
110010099031,2015,99.03.1,"District of Columbia, District of Columbia",1304,14.91,56.36,841,51250,240500,27.5,2.45,91.56,1.84,4.14,0,0,0,0,182,NA,NA,NA,NA,0,0,11
110010099032,2015,99.03.2,"District of Columbia, District of Columbia",524,5.04,28.22,NA,68750,269600,18.7,0.76,98.09,0,0,0,0,1.15,0,86,NA,NA,NA,NA,0,0,11
110010099041,2015,99.04.1,"District of Columbia, District of Columbia",772,25.64,73.7,907,39773,207900,30.2,2.2,78.37,12.95,0,0.13,0,6.35,0,265,NA,NA,NA,NA,0,0,11
110010099042,2015,99.04.2,"District of Columbia, District of Columbia",1690,35.91,65.78,827,32138,262500,33.8,2.54,95.98,1.12,0,0,0,0.36,0,465,NA,NA,NA,NA,0,0,11
110010099051,2015,99.05.1,"District of Columbia, District of Columbia",1243,31.47,64.06,985,39643,197800,43.3,0,89.38,10.62,0,0,0,0,0,345,NA,NA,NA,NA,0,0,11
110010099052,2015,99.05.2,"District of Columbia, District of Columbia",831,16.58,34.77,1182,56012,157900,22.4,0,98.19,1.81,0,0,0,0,0,108,NA,NA,NA,NA,0,0,11
110010099053,2015,99.05.3,"District of Columbia, District of Columbia",721,25.81,78.29,943,42679,163100,31.6,0.55,99.31,0,0.14,0,0,0,0,321,NA,NA,NA,NA,0,0,11
110010099061,2015,99.06.1,"District of Columbia, District of Columbia",1521,23.1,64.32,957,46979,194400,26.7,1.45,94.41,2.56,0,0.33,0,1.25,0,413,NA,NA,NA,NA,0,0,11
110010099071,2015,99.07.1,"District of Columbia, District of Columbia",740,33.02,55.77,NA,NA,220200,22.8,0,93.11,5.41,0,0,0,1.49,0,187,NA,NA,NA,NA,0,0,11
110010099072,2015,99.07.2,"District of Columbia, District of Columbia",2150,37.26,87.87,620,23447,216100,28.6,0,97.72,2.28,0,0,0,0,0,679,NA,NA,NA,NA,0,0,11
110010101001,2015,101.1,"District of Columbia, District of Columbia",1901,20.34,66.33,1868,98e3,386200,24.1,62.44,11.89,11.05,0,12.15,0,1.37,1.1,1025,NA,NA,NA,NA,0,0,11
110010101002,2015,101.2,"District of Columbia, District of Columbia",723,0,100,1483,73182,NA,26.6,45.37,13.55,15.77,0,19.36,0,2.21,3.73,536,NA,NA,NA,NA,0,0,11
110010102001,2015,102.1,"District of Columbia, District of Columbia",1044,7.26,35.62,1786,112563,508200,27.7,45.69,43.87,3.07,0,2.11,0,5.27,0,230,NA,NA,NA,NA,0,0,11
110010102002,2015,102.2,"District of Columbia, District of Columbia",1493,0,83.06,1750,91667,370200,24.3,38.98,40.52,9.98,0,6.23,0,4.29,0,998,NA,NA,NA,NA,0,0,11
110010103001,2015,103.1,"District of Columbia, District of Columbia",904,0,43.12,1231,66741,469300,26,42.59,42.7,4.2,0.77,5.09,0,4.65,0,145,NA,NA,NA,NA,0,0,11
110010103002,2015,103.2,"District of Columbia, District of Columbia",1312,6.07,38.06,1158,70574,440200,23.5,9.68,66.84,20.96,0,0.84,0,1.68,0,198,NA,NA,NA,NA,0,0,11
110010103003,2015,103.3,"District of Columbia, District of Columbia",1246,40.67,67.1,1166,40169,45e4,37.3,14.85,53.13,30.66,0,1.36,0,0,0,265,NA,NA,NA,NA,0,0,11
110010104001,2015,104.1,"District of Columbia, District of Columbia",1915,35.71,58.45,938,41442,261200,28.3,8.77,84.39,5.38,0,0,0,1.46,0,299,NA,NA,NA,NA,0,0,11
110010104002,2015,104.2,"District of Columbia, District of Columbia",2559,19.35,75.97,888,33699,229800,35,5.74,93.01,0.94,0,0,0,0.31,0,799,NA,NA,NA,NA,0,0,11
110010105001,2015,105.1,"District of Columbia, District of Columbia",1591,13.4,83.79,1124,46069,547800,31.8,29.54,64.24,5.97,0.25,0,0,0,0,863,NA,NA,NA,NA,0,0,11
110010105002,2015,105.2,"District of Columbia, District of Columbia",1827,0,47.96,1477,97581,324700,27.7,53.97,27.09,4.05,0,10.29,0,4.16,0.44,610,NA,NA,NA,NA,0,0,11
110010106001,2015,106.1,"District of Columbia, District of Columbia",936,27.92,46.11,1928,81146,458200,50,32.05,67.95,0,0,0,0,0,0,166,NA,NA,NA,NA,0,0,11
110010106002,2015,106.2,"District of Columbia, District of Columbia",4028,4.63,77.39,2296,113125,569700,27.9,66.68,15.09,7.15,0.7,7.1,0.42,2.11,0.74,1221,NA,NA,NA,NA,0,0,11
110010106003,2015,106.3,"District of Columbia, District of Columbia",819,12.38,62.66,2111,80909,617800,24.5,47.37,32.6,16.85,2.08,0,0,1.1,0,128,NA,NA,NA,NA,0,0,11
110010107001,2015,107.1,"District of Columbia, District of Columbia",822,0,76.27,1917,67639,758200,50,72.87,6.2,5.6,0,12.04,0,3.28,0,317,NA,NA,NA,NA,0,0,11
110010107002,2015,107.2,"District of Columbia, District of Columbia",999,14.49,92.38,2114,90313,4e5,30,69.47,1.4,7.41,0,18.52,0,3.2,0,746,NA,NA,NA,NA,0,0,11
110010108001,2015,108.1,"District of Columbia, District of Columbia",1330,72.73,91.58,1464,39844,NA,39,58.2,14.59,7.44,0,14.51,0,5.26,0,105,NA,NA,NA,NA,0,0,11
110010108002,2015,108.2,"District of Columbia, District of Columbia",2263,0,93.37,1570,18375,266700,50,63.54,7.16,6.81,0.49,16.79,0,4.86,0.35,627,NA,NA,NA,NA,0,0,11
110010108003,2015,108.3,"District of Columbia, District of Columbia",2696,0,91.59,1721,79167,231700,34.1,67.21,11.35,7.83,0,10.24,0,3.38,0,271,NA,NA,NA,NA,0,0,11
110010109001,2015,109.1,"District of Columbia, District of Columbia",2205,41.3,100,994,31607,NA,41.3,0.77,96.64,1.45,0,0,0,1.13,0,442,NA,NA,NA,NA,0,0,11
110010109002,2015,109.2,"District of Columbia, District of Columbia",2070,35.74,94.9,1098,36991,NA,42.2,2.17,95.27,1.59,0,0.34,0,0.14,0.48,642,NA,NA,NA,NA,0,0,11
110010110001,2015,110.1,"District of Columbia, District of Columbia",632,0,100,1615,91548,NA,23.2,49.05,43.83,0,3.48,0,0,3.64,0,341,NA,NA,NA,NA,0,0,11
110010110002,2015,110.2,"District of Columbia, District of Columbia",807,8.57,33.27,1795,96750,329600,31.6,68.65,11.15,14.13,0,6.07,0,0,0,159,NA,NA,NA,NA,0,0,11
110010110003,2015,110.3,"District of Columbia, District of Columbia",688,0,49.63,1871,88478,368300,22,77.03,19.91,3.05,0,0,0,0,0,169,NA,NA,NA,NA,0,0,11
110010110004,2015,110.4,"District of Columbia, District of Columbia",1425,0,17.49,1478,74779,246200,28.4,54.95,30.18,6.25,0,5.96,0,2.67,0,398,NA,NA,NA,NA,0,0,11
110010111001,2015,111.1,"District of Columbia, District of Columbia",1675,5.47,26.32,955,79605,346e3,42.8,10.51,80.24,7.76,0,0.42,0,1.07,0,77,NA,NA,NA,NA,0,0,11
110010111002,2015,111.2,"District of Columbia, District of Columbia",2222,12.93,15.45,309,88028,369700,29.4,4.41,86.18,7.25,0,0,0,1.85,0.32,203,NA,NA,NA,NA,0,0,11
110010111003,2015,111.3,"District of Columbia, District of Columbia",1593,16.37,61.72,1188,38750,265400,31.1,7.47,90.52,1.57,0,0.38,0,0.06,0,308,NA,NA,NA,NA,0,0,11
110010001001,2016,1.1,"District of Columbia, District of Columbia",1431,0,53.29,2568,141792,1133500,22.1,85.67,1.47,10.76,0,2.1,0,0,0,377,7,2,0.53,1.86,0,0,11
110010001002,2016,1.2,"District of Columbia, District of Columbia",1367,0,53.75,1846,124808,796900,21.2,84.64,3.29,4.97,0,3.51,0,1.61,1.98,548,9,0,0,1.64,0,0,11
110010001003,2016,1.3,"District of Columbia, District of Columbia",1209,0,28.04,3018,237604,1994200,10.8,78.49,0,10.67,0.99,8.52,0,1.32,0,195,1,1,0.51,0.51,0,0,11
110010001004,2016,1.4,"District of Columbia, District of Columbia",1202,0,34.21,3200,240045,1594700,21.4,77.54,0,16.22,0,6.24,0,0,0,260,2,1,0.38,0.77,0,0,11
110010002011,2016,2.01.1,"District of Columbia, District of Columbia",3685,0,0,NA,NA,NA,NA,65.51,7.41,9.06,0,13.43,0,4.34,0.24,1,1,0,0,100,0,0,11
110010002021,2016,2.02.1,"District of Columbia, District of Columbia",1208,0,34.01,2158,192750,1330700,25.1,84.93,3.64,6.79,0,3.89,0,0.75,0,217,3,0,0,1.38,0,0,11
